"","fragment.ID.full","Intercept","umol.L.sec","Temp.C"
"90","PV8_D_37_O2",110.979649630542,-0.0201061165845649,36.6736326530612
"91","BLANK1_D_38_O2",153.401108605974,-0.00432624466571829,38.0453265306122
"92","BLANK2_D_38_O2",136.794865720721,-0.00327061132561138,38.0680612244898
"93","PV11_D_38_O2",127.17621471257,-0.0169971235521235,38.0915918367347
"94","PV21_D_38_O2",106.842900866935,-0.0194819153225806,38.0779795918367
"95","PV29_D_38_O2",131.798208201058,-0.0173246031746031,38.0641836734694
"96","PV3_D_38_O2",132.936700852273,-0.0223265854105572,38.1017551020408
"97","PV30_D_38_O2",134.37211250573,-0.017659640947288,38.2048163265306
"98","PV32_D_38_O2",134.613608074866,-0.0180999006875477,37.9142448979592
"99","PV6_D_38_O2",135.224345607553,-0.0182807471264367,37.9127142857143
"100","PV8_D_38_O2",114.475944312611,-0.0178255514705883,38.2564081632653
"101","BLANK1_D_39_O2",155.761290508021,-0.00322098930481285,39.0345918367347
"102","BLANK2_D_39_O2",129.676738268446,-0.00293367074527256,38.8703469387755
"103","PV11_D_39_O2",114.994030846154,-0.0167662307692308,39.0563673469388
"104","PV21_D_39_O2",95.9505608577469,-0.0184068257324071,38.9345306122449
"105","PV29_D_39_O2",122.633567762097,-0.0162778427419354,39.0065102040816
"106","PV3_D_39_O2",118.435871363636,-0.0209592424242424,38.9307142857143
"107","PV30_D_39_O2",119.808216190476,-0.0176923809523809,38.9984285714286
"108","PV32_D_39_O2",121.114074165103,-0.0172509005628518,38.7342244897959
"109","PV6_D_39_O2",121.093613452991,-0.0188001196581197,38.7416530612245
"110","PV8_D_39_O2",103.4354371237,-0.0166544198139025,39.0943469387755
"111","BLANK3_D_20_O2",211.349053073788,0.000229079794079759,20.1273673469388
"112","BLANK4_D_20_O2",213.268447203207,0.000243576934936747,20.0898775510204
"113","PV1_D_20_O2",222.554077797534,-0.0110251659554291,20.071
"114","PV13_D_20_O2",217.204239492754,-0.0104061594202899,20.0547142857143
"115","PV17_D_20_O2",174.173489603263,-0.0143617575083425,20.0495510204082
"116","PV19_D_20_O2",189.100096153846,-0.0093269230769232,20.1027551020408
"117","PV2_D_20_O2",203.731665685484,-0.0203616532258064,20.0409795918367
"118","PV23_D_20_O2",207.600630272045,-0.0107809287054408,19.8510612244898
"119","PV25_D_20_O2",217.680874742026,-0.01676611163227,20.3396734693878
"120","PV7_D_20_O2",215.512057653277,-0.00636829457364341,19.8533469387755
"121","BLANK3_D_22_O2",207.393212836001,-0.000375022651766841,21.8725102040816
"122","BLANK4_D_22_O2",209.612850695187,-0.000446417112299375,21.7724285714286
"123","PV1_D_22_O2",224.188651975799,-0.0124512357183372,21.8827551020408
"124","PV13_D_22_O2",217.900726329901,-0.0113256435006436,21.8926326530612
"125","PV17_D_22_O2",176.731283232119,-0.0141098178137651,21.8092040816327
"126","PV19_D_22_O2",186.580064789916,-0.00951577030812324,21.897306122449
"127","PV2_D_22_O2",200.204455426357,-0.0215110404343247,21.7693469387755
"128","PV23_D_22_O2",209.916790511638,-0.0133624044795784,21.7409795918367
"129","PV25_D_22_O2",214.82463176674,-0.0187458309699376,21.9585714285714
"130","PV7_D_22_O2",215.814510199485,-0.0082972007722006,21.6704897959184
"131","BLANK3_D_24_O2",201.5152626417,-0.00115191295546549,23.9842653061224
"132","BLANK4_D_24_O2",204.10360386726,-0.00130368186874298,23.8065306122449
"133","PV1_D_24_O2",217.313763055042,-0.014462176225717,23.9300204081633
"134","PV13_D_24_O2",209.11632410148,-0.0129562367864694,23.9142857142857
"135","PV17_D_24_O2",171.821916163227,-0.0163249812382739,23.8946326530612
"136","PV19_D_24_O2",181.274861367521,-0.0118305982905984,24.0180816326531
"137","PV2_D_24_O2",193.961646722689,-0.024299943977591,23.8748163265306
"138","PV23_D_24_O2",202.280912458472,-0.0163794384571753,23.7541836734694
"139","PV25_D_24_O2",206.161791616162,-0.0198057575757576,23.9768367346939
"140","PV7_D_24_O2",209.017722769905,-0.00984436234817803,23.7412857142857
"141","BLANK3_D_28_O2",184.960388097252,-0.00217562367864694,28.2439387755102
"142","BLANK4_D_28_O2",187.446407218363,-0.00239815765629716,28.1445510204082
"143","PV1_D_28_O2",196.083299261134,-0.0174352935222672,28.1642448979592
"144","PV13_D_28_O2",188.542628717949,-0.0168082051282051,28.1490816326531
"145","PV17_D_28_O2",151.162136034483,-0.0221626354679802,28.0672857142857
"146","PV19_D_28_O2",161.437155680113,-0.0152288508442776,28.1618571428571
"147","PV2_D_28_O2",174.604776315789,-0.0318521811284969,28.137387755102
"148","PV23_D_28_O2",181.45993482906,-0.0212938034188035,28.0591428571429
"149","PV25_D_28_O2",186.886652245989,-0.0238308556149732,28.2702040816327
"150","PV7_D_28_O2",190.941952189331,-0.0128411810052421,27.9887959183673
"151","BLANK3_D_30_O2",175.767840817418,-0.00274883880825059,30.0918571428571
"152","BLANK4_D_30_O2",176.841633850579,-0.00274875212705619,30.0939183673469
"153","PV1_D_30_O2",188.758752688868,-0.0176223157570151,30.0987346938775
"154","PV13_D_30_O2",176.734835148084,-0.0180302700348433,29.9944693877551
"155","PV17_D_30_O2",144.116312784575,-0.0229081868743048,30.0380816326531
"156","PV19_D_30_O2",152.156591890244,-0.0159964198606272,30.1620612244898
"157","PV2_D_30_O2",159.307380418719,-0.0344247536945812,29.9840408163265
"158","PV23_D_30_O2",173.610583522727,-0.0248562500000001,29.9365918367347
"159","PV25_D_30_O2",174.887961472809,-0.0235717146296094,30.1279795918367
"160","PV7_D_30_O2",180.914243598167,-0.0133609396485867,29.8851632653061
"161","BLANK3_D_32_O2",166.510004164404,-0.00269595927601808,31.8565740740741
"162","BLANK4_D_32_O2",168.484438809744,-0.00289116867098369,31.7525471698113
"163","PV1_D_32_O2",178.222977061311,-0.020551812141347,31.897641509434
"164","PV13_D_32_O2",169.249098652868,-0.0187884077243294,31.8545
"165","PV17_D_32_O2",141.108849162562,-0.0234728078817735,31.8675740740741
"166","PV19_D_32_O2",145.141998950468,-0.0177244110540622,31.9411481481481
"167","PV2_D_32_O2",156.348325675676,-0.0389729018492176,31.8688333333333
"168","PV23_D_32_O2",164.334691557198,-0.0261373700054733,31.7065471698113
"169","PV25_D_32_O2",168.830190327243,-0.0272412060592045,31.9034074074074
"170","PV7_D_32_O2",173.934851126126,-0.0154044689426268,31.7185185185185
"171","BLANK3_D_34_O2",158.01747986792,-0.00238911352402565,33.7178979591837
"172","BLANK4_D_34_O2",159.056832379872,-0.00249350944007783,33.6752040816326
"173","PV1_D_34_O2",159.899311016043,-0.021624385026738,33.728
"174","PV13_D_34_O2",157.479545125287,-0.0216318962687384,33.7516530612245
"175","PV17_D_34_O2",114.530999694727,-0.026247613320999,33.5861224489796
"176","PV19_D_34_O2",135.596821757632,-0.0196619056429232,33.9858979591837
"177","PV2_D_34_O2",152.33968548718,-0.0397162564102565,33.9690204081633
"178","PV23_D_34_O2",145.786279527591,-0.0253543999675877,33.6115510204082
"179","PV25_D_34_O2",153.995661384778,-0.030925021141649,34.0367959183673
"180","PV7_D_34_O2",156.522186947738,-0.0160594993412385,33.6326326530612
"181","BLANK3_D_36_O2",152.93642487632,-0.00197950678733028,35.7919642857143
"182","BLANK4_D_36_O2",154.650360744235,-0.00206829140461222,35.5659285714286
"183","PV1_D_36_O2",151.98711580504,-0.0214600234989061,35.5679285714286
"184","PV13_D_36_O2",154.482307823613,-0.0201409198672356,35.9297678571429
"185","PV17_D_36_O2",114.633952684938,-0.0256454211229947,35.6415714285714
"186","PV19_D_36_O2",133.104631159009,-0.0165010777084515,36.1386964285714
"187","PV2_D_36_O2",139.894789177053,-0.0366843383431085,35.8686785714286
"188","PV23_D_36_O2",147.777973897582,-0.0226666429587482,35.7790357142857
"189","PV25_D_36_O2",150.942018954481,-0.0305794096728307,36.0983392857143
"190","PV7_D_36_O2",156.887027237903,-0.015816754032258,35.9140892857143
"191","BLANK3_D_37_O2",144.332696716004,-0.00101586493987057,36.8444489795918
"192","BLANK4_D_37_O2",144.836298859861,-0.00129568861371184,36.7530408163265
"193","PV1_D_37_O2",148.706672464607,-0.0179527734877734,36.9317959183673
"194","PV13_D_37_O2",146.167351470985,-0.0183614574898786,36.9512040816327
"195","PV17_D_37_O2",114.377226794355,-0.023491310483871,36.9182857142857
"196","PV19_D_37_O2",124.078356721195,-0.0152514580369843,37.0829387755102
"197","PV2_D_37_O2",130.797382275132,-0.0296626984126984,36.8912653061224
"198","PV23_D_37_O2",138.025572031887,-0.0187105561735261,36.7914897959184
"199","PV25_D_37_O2",139.021491699507,-0.0287168226600985,37.1061428571429
"200","PV7_D_37_O2",146.101254609297,-0.0126927963698241,36.8345714285714
"201","BLANK3_D_38_O2",139.101816910009,-0.00230627171081201,38.0471020408163
"202","BLANK4_D_38_O2",139.012115505226,-0.00214337979094073,38.006612244898
"203","PV1_D_38_O2",145.699457183499,-0.017814224751067,38.2048367346939
"204","PV13_D_38_O2",139.828086650618,-0.0180769121348069,38.093306122449
"205","PV17_D_38_O2",113.146150220935,-0.0199552831402831,38.1811428571429
"206","PV19_D_38_O2",118.292398084677,-0.0162690524193548,38.1546530612245
"207","PV2_D_38_O2",131.398000050134,-0.0259519217914439,38.1833265306122
"208","PV23_D_38_O2",138.153480687165,-0.0181643505854032,37.993693877551
"209","PV25_D_38_O2",137.181279467119,-0.0263267370609476,38.2779183673469
"210","PV7_D_38_O2",143.604882277992,-0.0121888416988417,38.0258775510204
"211","BLANK3_D_39_O2",131.209399912165,-0.00232147562582346,38.9117346938776
"212","BLANK4_D_39_O2",130.537665063425,-0.00230565539112051,38.9211428571429
"213","PV1_D_39_O2",136.973571572581,-0.0170827529325513,38.9900612244898
"214","PV13_D_39_O2",131.257821965291,-0.0171709333958724,38.9277142857143
"215","PV17_D_39_O2",103.741365172414,-0.0193549388209121,38.9223469387755
"216","PV19_D_39_O2",110.745501726509,-0.0163445072574484,39.0398979591837
"217","PV2_D_39_O2",125.942146260504,-0.0241499019607843,39.0409795918367
"218","PV23_D_39_O2",131.073904069767,-0.0155668604651163,38.9093469387755
"219","PV25_D_39_O2",130.286776526611,-0.0236656022408964,39.1402653061225
"220","PV7_D_39_O2",134.49774666975,-0.0120655103299414,38.8788571428571
"221","BLANK5_D_20_O2",230.28305409997,-0.000638968589549974,20.1004897959184
"222","BLANK6_D_20_O2",223.958912807747,-0.000431901739796401,19.8396326530612
"223","PV10_D_20_O2",200.902522190612,-0.0114069701280228,20.1951020408163
"224","PV18_D_20_O2",216.050790459662,-0.0157872701688556,19.9238775510204
"225","PV20_D_20_O2",221.029798235294,-0.0119763865546219,19.980612244898
"226","PV22_D_20_O2",214.104894000938,-0.0115670778611633,20.0742040816327
"227","PV24_D_20_O2",210.138646378987,-0.0101959099437149,20.0370612244898
"228","PV4_D_20_O2",180.420299067991,-0.00837821237585942,20.1530816326531
"229","PV5_D_20_O2",208.973495209059,-0.00854050522648082,20.1988163265306
"230","PV9_D_20_O2",185.951783001422,-0.0113690611664296,20.2010408163265
"231","BLANK5_D_22_O2",226.861299979757,-0.00095139676113361,21.9781428571429
"232","BLANK6_D_22_O2",217.557279827343,-0.000855584918957003,21.8457346938775
"233","PV10_D_22_O2",196.696094934144,-0.0144104103343465,22.1609795918367
"234","PV18_D_22_O2",205.518016982164,-0.0142550826129773,21.9568571428571
"235","PV20_D_22_O2",208.694538424947,-0.012960200845666,22.0110612244898
"236","PV22_D_22_O2",217.299453712758,-0.0145090221543162,22.0162448979592
"237","PV24_D_22_O2",205.140281210802,-0.0110062979094077,21.9207551020408
"238","PV4_D_22_O2",178.270294547179,-0.00963119962067334,22.0567346938776
"239","PV5_D_22_O2",201.17479371791,-0.00830383569918459,22.0771020408163
"240","PV9_D_22_O2",183.240891660413,-0.0116360318949344,22.1126734693878
"241","BLANK5_D_24_O2",224.484569860084,-0.00152927266419999,24.21228
"242","BLANK6_D_24_O2",215.103593387755,-0.00130767346938772,24.10616
"243","PV10_D_24_O2",192.210699396486,-0.0173302597402597,24.3141
"244","PV18_D_24_O2",203.948215071712,-0.0158162385544121,24.14142
"245","PV20_D_24_O2",206.890677291143,-0.0154015436350376,24.23906
"246","PV22_D_24_O2",205.342957244607,-0.0179043345543345,24.26382
"247","PV24_D_24_O2",202.707861571295,-0.0127679502814259,24.17066
"248","PV4_D_24_O2",174.253296843854,-0.0114490637269707,24.17588
"249","PV5_D_24_O2",199.063893883357,-0.00968007440639015,24.2643
"250","PV9_D_24_O2",179.739142925898,-0.0142028189457601,24.32692
"251","BLANK5_D_28_O2",210.204481782364,-0.00180504690431518,28.0511632653061
"252","BLANK6_D_28_O2",201.638009776827,-0.00155834296947277,27.8329387755102
"253","PV10_D_28_O2",178.259317160037,-0.022750092506938,28.2759387755102
"254","PV18_D_28_O2",186.739133635084,-0.0189416088180112,28.0611836734694
"255","PV20_D_28_O2",193.748652507003,-0.0185233753501401,28.2094081632653
"256","PV22_D_28_O2",187.982560110239,-0.0202431365146482,28.2214897959184
"257","PV24_D_28_O2",188.887374682875,-0.0158968816067654,28.1428775510204
"258","PV4_D_28_O2",160.30678826458,-0.0136962778568042,28.068
"259","PV5_D_28_O2",183.717114208338,-0.0116000382974068,28.1994489795918
"260","PV9_D_28_O2",164.760994334975,-0.0174721674876847,28.2845510204082
"261","BLANK5_D_30_O2",199.413130961945,-0.00248353417899929,29.9983673469388
"262","BLANK6_D_30_O2",191.904435775059,-0.00223676363341706,29.8017551020408
"263","PV10_D_30_O2",170.941982758621,-0.0244999999999999,30.0036326530612
"264","PV18_D_30_O2",178.044728516058,-0.0221885544121222,29.8315102040816
"265","PV20_D_30_O2",181.270956261726,-0.0202447232645404,29.9669183673469
"266","PV22_D_30_O2",178.527583203777,-0.0217696772068512,30.01
"267","PV24_D_30_O2",179.608173454082,-0.0192869234693878,29.9631428571429
"268","PV4_D_30_O2",154.825733868922,-0.0156249894291755,29.9628163265306
"269","PV5_D_30_O2",174.76563810064,-0.0139238959565676,29.9580816326531
"270","PV9_D_30_O2",155.832505251304,-0.0196503437648174,30.0588571428571
"271","BLANK5_D_32_O2",189.76405149907,-0.00325699201225518,31.8815714285714
"272","BLANK6_D_32_O2",181.782668658649,-0.0029208325624422,31.7625306122449
"273","PV10_D_32_O2",157.729115651147,-0.0279958805668016,31.9251632653061
"274","PV18_D_32_O2",163.82673141045,-0.0247525520990637,31.7169795918367
"275","PV20_D_32_O2",171.269504687726,-0.0263048577941816,31.8691020408163
"276","PV22_D_32_O2",168.372591479592,-0.0247016836734694,31.9331020408163
"277","PV24_D_32_O2",169.793917070707,-0.0215251515151514,31.8686326530612
"278","PV4_D_32_O2",143.124711921388,-0.0174616798418973,31.8083469387755
"279","PV5_D_32_O2",165.17156914361,-0.0150060342555995,31.8721632653061
"280","PV9_D_32_O2",146.392242586735,-0.0203968724489796,31.9740816326531
"281","BLANK5_D_34_O2",178.690408109756,-0.00403145470383269,33.8716875
"282","BLANK6_D_34_O2",171.688278188153,-0.00370745644599302,33.6804285714286
"283","PV10_D_34_O2",145.39809301446,-0.0291288320355951,34.0326734693878
"284","PV18_D_34_O2",155.307819538462,-0.0280656923076924,33.8292448979592
"285","PV20_D_34_O2",161.297403492647,-0.0284947359625669,34.1435714285714
"286","PV22_D_34_O2",152.754067670097,-0.0277470585852038,33.9720816326531
"287","PV24_D_34_O2",156.095468876529,-0.0238339488320356,33.892306122449
"288","PV4_D_34_O2",135.167724153846,-0.0206612478632479,34.0043469387755
"289","PV5_D_34_O2",153.088949057223,-0.0181117213883677,33.9045306122449
"290","PV9_D_34_O2",135.12421935518,-0.0249781994362227,34.1022857142857
"291","BLANK5_D_36_O2",171.542792513369,-0.00341283422459897,35.6329387755102
"292","BLANK6_D_36_O2",164.503747247919,-0.00278887604070307,35.6116530612245
"293","PV10_D_36_O2",140.512814735043,-0.0271456752136753,36.2284693877551
"294","PV18_D_36_O2",146.235528037767,-0.0235534893267651,35.9717959183673
"295","PV20_D_36_O2",150.052613217338,-0.024754242979243,36.0862244897959
"296","PV22_D_36_O2",151.077638242933,-0.0281105118411,36.2595
"297","PV24_D_36_O2",147.55598984534,-0.021585286935287,35.9250816326531
"298","PV4_D_36_O2",128.375942635468,-0.0196337684729064,36.1159591836735
"299","PV5_D_36_O2",144.55294391453,-0.0167302393162393,36.1188571428571
"300","PV9_D_36_O2",129.951548891129,-0.0199037298387097,36.3026734693878
"301","BLANK5_D_37_O2",162.701262351552,-0.0035510829959514,36.8147142857143
"302","BLANK6_D_37_O2",156.329593151616,-0.00311731350045299,36.5899795918367
"303","PV10_D_37_O2",136.307907860963,-0.0228277998472116,36.9787755102041
"304","PV18_D_37_O2",142.026642337662,-0.0220192666157372,36.6884897959184
"305","PV20_D_37_O2",147.297202932487,-0.0219509355509355,36.9135102040816
"306","PV22_D_37_O2",143.755737216749,-0.0258337684729064,36.9301632653061
"307","PV24_D_37_O2",141.769614558486,-0.0202483258562206,36.7878979591837
"308","PV4_D_37_O2",121.70824570634,-0.0170374749721913,36.823612244898
"309","PV5_D_37_O2",138.373433640755,-0.0149528326745718,36.8743673469388
"310","PV9_D_37_O2",125.712728959222,-0.0162756638217165,37.0282857142857
"311","BLANK5_D_38_O2",154.811905294118,-0.00340725490196084,38.2961836734694
"312","BLANK6_D_38_O2",148.773289456815,-0.00290247975708497,38.1046326530612
"313","PV10_D_38_O2",132.594824075504,-0.0213214157014157,37.9069795918367
"314","PV18_D_38_O2",133.946790479094,-0.00704901567944247,38.058693877551
"315","PV20_D_38_O2",143.343606062288,-0.0194532408263953,37.8134285714286
"316","PV22_D_38_O2",138.783961153846,-0.0214229737335835,37.9227142857143
"317","PV24_D_38_O2",135.858492665505,-0.0180940592334495,38.1228571428571
"318","PV4_D_38_O2",114.66075094941,-0.0163961429381736,38.0654693877551
"319","PV5_D_38_O2",131.556990121951,-0.0140132926829269,38.0917755102041
"320","PV9_D_38_O2",119.902694676835,-0.0141529975838116,37.9940612244898
"321","BLANK5_D_39_O2",149.103871384542,-0.00373814604077761,38.9219166666667
"322","PV10_D_39_O2",124.583899820382,-0.0172695365043351,39.1183958333333
"323","PV18_D_39_O2",123.722338647597,-0.0209904586338223,38.7010416666667
"324","PV20_D_39_O2",134.361147366947,-0.0180336414565827,39.0467346938776
"325","PV22_D_39_O2",129.975979084181,-0.0207587943262412,39.0851458333333
"326","PV24_D_39_O2",131.153811767677,-0.0181804545454545,38.9780204081633
"327","PV4_D_39_O2",109.878934954407,-0.0167860182370821,38.902612244898
"328","PV5_D_39_O2",123.571057715814,-0.0150225744843391,38.8969375
"329","PV9_D_39_O2",116.494342944926,-0.0108429584312454,39.2268541666667
"330","BLANK7_D_20_O2",189.269561707317,-0.000400731707317053,20.1038775510204
"331","BLANK8_D_20_O2",224.622811129568,-0.000953176403857118,20.1386326530612
"332","PV12_D_20_O2",226.974197644216,-0.00960235578375107,20.1142040816327
"333","PV14_D_20_O2",208.367086431452,-0.0146957056451614,20.0947142857143
"334","PV15_D_20_O2",215.917933238636,-0.0134275568181819,20.0418367346939
"335","PV16_D_20_O2",181.238138762414,-0.0102889533995415,20.0931632653061
"336","PV26_D_20_O2",203.750828966235,-0.00497258325624421,20.2141632653061
"337","PV27_D_20_O2",191.133552990033,-0.0118985049833887,20.206125
"338","PV28_D_20_O2",211.084623259338,-0.0113693481324877,19.9975102040816
"339","PV31_D_20_O2",217.358315400697,-0.0100547735191638,20.1067142857143
"340","BLANK7_D_22_O2",189.5301290225,-0.00141695162466582,21.974693877551
"341","BLANK8_D_22_O2",223.066181612704,-0.00190292013567684,22.025387755102
"342","PV12_D_22_O2",224.507668280479,-0.00963966878083155,21.909306122449
"343","PV14_D_22_O2",208.167475527957,-0.0151331491410439,21.9418163265306
"344","PV15_D_22_O2",215.226933556005,-0.0165115587044534,21.942306122449
"345","PV16_D_22_O2",182.240544032088,-0.0106764362693462,22.0255714285714
"346","PV26_D_22_O2",203.001798487903,-0.00700010080645152,21.9934693877551
"347","PV27_D_22_O2",188.232565040755,-0.0124897940797941,22.0541632653061
"348","PV28_D_22_O2",210.082116733615,-0.0122597216349542,21.8362448979592
"349","PV31_D_22_O2",215.460720482625,-0.0104624388674388,21.9694285714286
"350","BLANK7_D_24_O2",183.114028389356,-0.00169729691876742,23.9725918367347
"351","BLANK8_D_24_O2",216.188843330206,-0.00222550656660415,24.0015208333333
"352","PV12_D_24_O2",218.179787082552,-0.0109678517823641,24.0540204081633
"353","PV14_D_24_O2",201.04294911107,-0.0167130406891493,24.0185833333333
"354","PV15_D_24_O2",202.613340286775,-0.0191861032388665,23.8648541666667
"355","PV16_D_24_O2",176.690352465157,-0.0122796428571428,24.064693877551
"356","PV26_D_24_O2",198.140785846154,-0.0113827692307694,24.13525
"357","PV27_D_24_O2",180.546447629208,-0.0139412280701754,24.1408333333333
